ID;SALIS;MIESTAS;TIKSLAS;DATALAIKAS;RENGINYS;DATA_NUO;DATA_IKI;INFORMACIJA;PATVIRTINTA;VARDAS;PAVARDE;PAREIGOS;ISTAIGA
6561;Ukraina;Kijevas;"Dvišalis bendradarbiavimas";2012-05-25;"Pasidalyti ikimokyklinio ugdymo įstaigų gerąja darbo patirtimi.";2012-05-09;2012-05-13;;1;Tamara;Bojarovič;direktorė;"lopšelis-darželis  „Liepsnelė“"
6561;Ukraina;Kijevas;"Dvišalis bendradarbiavimas";2012-05-25;"Pasidalyti ikimokyklinio ugdymo įstaigų gerąja darbo patirtimi.";2012-05-09;2012-05-13;;1;Liudmila;Kalinina;direktorė;"lopšelis-darželis „Du gaideliai“"
6561;Ukraina;Kijevas;"Dvišalis bendradarbiavimas";2012-05-25;"Pasidalyti ikimokyklinio ugdymo įstaigų gerąja darbo patirtimi.";2012-05-09;2012-05-13;;1;Alina;Grinevič;*;"Švietimo įstaigos"
6561;Ukraina;Kijevas;"Dvišalis bendradarbiavimas";2012-05-25;"Pasidalyti ikimokyklinio ugdymo įstaigų gerąja darbo patirtimi.";2012-05-09;2012-05-13;;1;Violeta;Kučinskaja;direktorė;"darželis-mokykla „Šaltinėlis“"
6561;Ukraina;Kijevas;"Dvišalis bendradarbiavimas";2012-05-25;"Pasidalyti ikimokyklinio ugdymo įstaigų gerąja darbo patirtimi.";2012-05-09;2012-05-13;;1;Irina;Paramonova;direktorė;"lopšelis-darželis „Lašelis“"
6561;Ukraina;Kijevas;"Dvišalis bendradarbiavimas";2012-05-25;"Pasidalyti ikimokyklinio ugdymo įstaigų gerąja darbo patirtimi.";2012-05-09;2012-05-13;;1;Alina;Grinevič;*;"Švietimo įstaigos"
6561;Ukraina;Kijevas;"Dvišalis bendradarbiavimas";2012-05-25;"Pasidalyti ikimokyklinio ugdymo įstaigų gerąja darbo patirtimi.";2012-05-09;2012-05-13;;1;Česlava;Orlovskaja;direktorė;"lopšelis-darželis „Žiedas“"
6561;Ukraina;Kijevas;"Dvišalis bendradarbiavimas";2012-05-25;"Pasidalyti ikimokyklinio ugdymo įstaigų gerąja darbo patirtimi.";2012-05-09;2012-05-13;;1;Nina;Žigajeva;direktorė;"lopšelis-darželis „Gervelė““"
6561;Ukraina;Kijevas;"Dvišalis bendradarbiavimas";2012-05-25;"Pasidalyti ikimokyklinio ugdymo įstaigų gerąja darbo patirtimi.";2012-05-09;2012-05-13;;1;Natalja;Mustafajeva;*;"Švietimo įstaigos"
6561;Ukraina;Kijevas;"Dvišalis bendradarbiavimas";2012-05-25;"Pasidalyti ikimokyklinio ugdymo įstaigų gerąja darbo patirtimi.";2012-05-09;2012-05-13;;1;Irina;Jadevičienė;direktorė;"lopšelis-darželis “Pelenė“"
6561;Ukraina;Kijevas;"Dvišalis bendradarbiavimas";2012-05-25;"Pasidalyti ikimokyklinio ugdymo įstaigų gerąja darbo patirtimi.";2012-05-09;2012-05-13;;1;Nina;Žigajeva;direktorė;"lopšelis-darželis „Gervelė““"
6561;Ukraina;Kijevas;"Dvišalis bendradarbiavimas";2012-05-25;"Pasidalyti ikimokyklinio ugdymo įstaigų gerąja darbo patirtimi.";2012-05-09;2012-05-13;;1;Tatjana;Dvilevič;*;"Švietimo įstaigos"
6561;Ukraina;Kijevas;"Dvišalis bendradarbiavimas";2012-05-25;"Pasidalyti ikimokyklinio ugdymo įstaigų gerąja darbo patirtimi.";2012-05-09;2012-05-13;;1;Anželika;Selezniova;*;"Švietimo įstaigos"
6561;Ukraina;Kijevas;"Dvišalis bendradarbiavimas";2012-05-25;"Pasidalyti ikimokyklinio ugdymo įstaigų gerąja darbo patirtimi.";2012-05-09;2012-05-13;;1;Nina;Burskaja;direktorė;"lopšelis-darželis „Bildukas“"
6562;;;"Dvišalis bendradarbiavimas";2012-05-25;"Dalyvauti renginiuose „Vilniaus dienos Sankt Peterburge 2012“.";2012-05-15;2012-05-19;;1;Irina;Andrianova;korespondentė;LRT
6562;;;"Dvišalis bendradarbiavimas";2012-05-25;"Dalyvauti renginiuose „Vilniaus dienos Sankt Peterburge 2012“.";2012-05-15;2012-05-19;;1;Gediminas;Vaitkevičius;mokslininkas;"Lietuvos istorijos institutas"
6562;;;"Dvišalis bendradarbiavimas";2012-05-25;"Dalyvauti renginiuose „Vilniaus dienos Sankt Peterburge 2012“.";2012-05-15;2012-05-19;;1;Dmitrijus;Ikonikovas;korespondentas;"pirmasis Baltijos kanalas"
6562;;;"Dvišalis bendradarbiavimas";2012-05-25;"Dalyvauti renginiuose „Vilniaus dienos Sankt Peterburge 2012“.";2012-05-15;2012-05-19;;1;Inga;Liutkevičienė;korespondentė;"naujienų portalas „Delfi“"
6562;;;"Dvišalis bendradarbiavimas";2012-05-25;"Dalyvauti renginiuose „Vilniaus dienos Sankt Peterburge 2012“.";2012-05-15;2012-05-19;;1;Irma;Kapliūnaitė;mokslininkė;"Lietuvos istorijos institutas"
6562;;;"Dvišalis bendradarbiavimas";2012-05-25;"Dalyvauti renginiuose „Vilniaus dienos Sankt Peterburge 2012“.";2012-05-15;2012-05-19;;1;Gintarė;Micevičiūtė;korespondentė;"UAB „Lietuvos rytas“"
6562;;;"Dvišalis bendradarbiavimas";2012-05-25;"Dalyvauti renginiuose „Vilniaus dienos Sankt Peterburge 2012“.";2012-05-15;2012-05-19;;1;Rytis;Jonaitis;mokslininkas;"Lietuvos istorijos institutas"
6562;;;"Dvišalis bendradarbiavimas";2012-05-25;"Dalyvauti renginiuose „Vilniaus dienos Sankt Peterburge 2012“.";2012-05-15;2012-05-19;;1;Violeta;Grigaliūnienė;žurnalistė;"15 min dienraštis"
6563;"Jungtinė Karalystė";Birmingemas;;2012-05-25;"Dalyvauti Britų Tarybos ir Didžiosios Britanijos „Veiklus jaunimas“ programos administravimo nacionalinės agentūros seminare.";2012-05-29;2012-06-02;;1;"Rima ";Pielikytė;"Vyriausiasis specialistas";"Neformaliojo švietimo poskyris"
6564;Ukraina;Kijevas;"Dvišalis bendradarbiavimas";2012-05-25;"Pasidalyti gerąja patirtimi.";2012-05-09;2012-05-13;;1;Vidmanta;Kibirkštienė;"Vyriausiasis specialistas";"Neformaliojo švietimo poskyris"
6565;;;"Dvišalis bendradarbiavimas";2012-05-25;"dalyvauti Sankt Peterburgo M. Lermontovo centralizuotos viešųjų bibliotekų sistemos filialuose organizuojamuose konkursuose „Lietuvos kampelis bibliotekoje“.";2012-05-15;2012-05-20;;1;Rima;Gražienė;Direktorius;"BĮ Vilniaus miesto savivaldybės centrinė biblioteka"
6566;Estija;Talinas;;2012-05-25;"Dalyvauti Baltijos miestų saugos (UBC) vietos bendruomenių saugumo ir viešosios tvarkos komisijos 5-ajame susitikime.";2012-05-23;2012-05-25;;1;Dovilė;Šulcienė;"Vyriausiasis specialistas";"Viešosios tvarkos skyrius"
6566;Estija;Talinas;;2012-05-25;"Dalyvauti Baltijos miestų saugos (UBC) vietos bendruomenių saugumo ir viešosios tvarkos komisijos 5-ajame susitikime.";2012-05-23;2012-05-25;;1;Marius;Švaikauskas;"Skyriaus vedėjas";"Viešosios tvarkos skyrius"
6567;;;Kita;2012-05-25;"Dalyvauti renginiuose „Vilniaus dienos Sankt Peterburge 2012“.";2012-05-15;2012-05-18;;1;Nedas;Šinkūnas;žurnalistas;"Extra FM"
6568;Lenkija;Krokuva;Projektas;2012-05-25;"Dalyvauti muzikos projekte „Šv.Kotrynos bažnyčios festivalis“.";2012-05-17;2012-05-19;;1;"Salomėja ";Jonynaitė;Direktorius;"BĮ Vilniaus miesto savivaldybės choras „Jauna muzika“"
6569;;;Kita;2012-05-25;"Dalyvauti renginiuose „Vilniaus dienos Sankt Peterburge 2012“.";2012-05-16;2012-05-19;;1;Aušra;Kiškūnienė;"Vyriausiasis specialistas";"Kultūros skyrius"
6569;;;Kita;2012-05-25;"Dalyvauti renginiuose „Vilniaus dienos Sankt Peterburge 2012“.";2012-05-16;2012-05-19;;1;Violeta;Kolonaitienė;"Vyriausiasis specialistas";"Kultūros skyrius"
6570;Kroatija;Zagrebas;"Kvalifikacijos kėlimas/Stažuotė/Mokymai";2012-05-25;"Dalyvauti Europos miestų turizmo marketingo asociacijos generalinėje asamblėjoje ir konferencijoje.";2012-06-06;2012-06-09;;1;Nijolė;Beliukevičienė;Vedėjas;"Turizmo skyrius"
6571;"Jungtinė Karalystė";Londonas;Kita;2012-05-25;"Dalyvauti kultūros sektroaisu vadybos ir plėtros renginyje.";2012-05-16;2012-05-17;;1;Birutė;Vagrienė;Direktorius;"BĮ Vilniaus memorialinių muziejų direkcija"
6572;"Gruzija ";Tbilisis;Kita;2012-05-25;"Dalyvauti renginyje „Gatvės muzikos diena“.";2012-05-18;2012-05-20;;1;Viktorija;Navickaitė;žurnalistė;"dienraštris 15 min"
6572;"Gruzija ";Tbilisis;Kita;2012-05-25;"Dalyvauti renginyje „Gatvės muzikos diena“.";2012-05-18;2012-05-20;;1;Andrius;Mamontovas;dainininkas;neturi
6573;Airija;Dublinas;Projektas;2012-05-25;"Dalyvauti projekto „B-Team“ partnerių darbiniame susitikime.";2012-05-19;2012-05-24;;1;Artūras;Blotnys;Direktorius;" Miesto plėtros departamentas"
6573;Airija;Dublinas;Projektas;2012-05-25;"Dalyvauti projekto „B-Team“ partnerių darbiniame susitikime.";2012-05-19;2012-05-24;;1;Klaudija;Vaznelienė;"Skyriaus vedėjas";"Mokesčių skyrius"
6573;Airija;Dublinas;Projektas;2012-05-25;"Dalyvauti projekto „B-Team“ partnerių darbiniame susitikime.";2012-05-19;2012-05-24;;1;Aušra;Sičiūnienė;"Vyriausiasis specialistas";"Plėtros planavimo skyrius"
6573;Airija;Dublinas;Projektas;2012-05-25;"Dalyvauti projekto „B-Team“ partnerių darbiniame susitikime.";2012-05-19;2012-05-24;;1;Rūta;Matonienė;"Direktoriaus pavaduotojas";" Miesto plėtros departamentas"
6574;Latvija;Jurmala;Kita;2012-05-25;"Kartu su mokyklos „Liepaitės“ jaunučių choru koncertuoti VIII-o tarptautinio operos solistų konkurso atidarymo ceremonijoje.";2012-05-18;2012-05-18;;1;Edita;Jaraminienė;direktorė;"Vilniaus chorinio dainavimo mokykla „Liepaitės“."
6575;Vokietija;Kelnas;"Dvišalis bendradarbiavimas";2012-05-25;"Su remėjais aptarti mokyklos ir partnerių Vokietijoje tolesnės veiklos planus.";2012-05-21;2012-05-27;;1;Marija;Milkevičienė;direktorė;"Vilniaus „Vilnios“ pagrindinė mokykla."
6576;Estija;Talinas;Paroda/Festivalis;2012-05-25;"Dalyvauti tarptautiniame gėlių festivalyje.";2012-05-21;2012-05-26;;1;Dovilė;Ivanauskienė;"Vyriausiasis specialistas";"Miesto estetikos skyrius"
6577;Ukraina;Kijevas;Kita;2012-05-25;"Dalyvauti miesto šventės dienų renginiuose.";2012-05-25;2012-05-27;;1;Romas;Adomavičius;"Mero pavaduotojas";"Mero pavaduotojai"
6577;Ukraina;Kijevas;Kita;2012-05-25;"Dalyvauti miesto šventės dienų renginiuose.";2012-05-25;2012-05-27;;1;Jonas;Urbanavičius;"Administracijos direktoriaus pavaduotojas";"Vilniaus miesto savivaldybės administracija"
6579;Latvija;Ryga;Kita;2012-05-25;"Susipažinti su sniego valymo mašinų techninėmis charakteristikomis.";2012-05-24;2012-05-24;;1;Algimantas;Vilūnas;Direktorius;"UAB „Grinda&quot;"
6579;Latvija;Ryga;Kita;2012-05-25;"Susipažinti su sniego valymo mašinų techninėmis charakteristikomis.";2012-05-24;2012-05-24;;1;Antanas;Mikalauskas;"Direktoriaus pavaduotojas";" Miesto ūkio ir transporto departamentas"
6580;;;;2012-05-25;"Dalyvauti tarptautiniame seminare daugiabučių namų valdytojams.";2012-05-28;2012-06-03;;1;Kęstutis;Karosas;"Direktoriaus pavaduotojas";" Aplinkos ir energetikos departamentas"
6581;Lenkija;Gdanskas;Kita;2012-05-25;"Dalyvauti Vilniaus ir Gdansko savivaldybių forume.";2012-05-23;2012-05-27;;1;Agata;Zavadska;"Vyriausiasis specialistas";"Tarptautinio bendradarbiavimo poskyris"
6582;Estija;Talinas;;2012-05-25;"Dalyvauti tarptautinėje konferencijoje „Finansinis viešojo transporto tvarumas ir Europos „Baltoji knyga“: tikslai, priemonėw, ištekliai“.";2012-05-29;2012-05-30;;1;Romas;Adomavičius;"Mero pavaduotojas";"Mero pavaduotojai"
6582;Estija;Talinas;;2012-05-25;"Dalyvauti tarptautinėje konferencijoje „Finansinis viešojo transporto tvarumas ir Europos „Baltoji knyga“: tikslai, priemonėw, ištekliai“.";2012-05-29;2012-05-30;;1;Kastytis;Lubys;"Vyriausiasis specialistas";"Kontrolės poskyris"
6583;Belgija;Briuselis;Kita;2012-05-25;"Dalyvauti Europos Parlamento renginyje, skirtame aptarti dabartinės ES ekonominės krizės padariniais.";2012-04-11;2012-04-13;;1;Justas;Pankauskas;"Mero patarėjas";"Mero patarėjai"
6584;Suomija;Helsinkis;Kita;2012-05-25;"Susipažinti su miesto taksi paslaugų organizavimu.";2012-04-19;2012-04-20;;1;Kęstutis;Binkauskas;"mero patarėjas";"Vilniaus miesto savivaldybės administracija"
6586;"Turkija ";Konija;Projektas;2012-05-25;"Dalyvauti veikloje pagal daugiašalės mokyklų partnerystės projektą „Comenius“.";2012-04-23;2012-04-29;;1;Danuta;Juškėnienė;direktorė;"lopšelis-darželis „Šypsena“"
6587;Vokietija;Miunchenas;Paroda/Festivalis;2012-05-25;"Dalyvauti pasaulinėje vandens valymo technologijų, atliekų šalinimo ir perdirbimo, žaliavų valdymo parodoje.";2012-05-06;2012-05-10;;1;Jonas;Pinskus;"Mero pavaduotojas";"Mero pavaduotojai"
6587;Vokietija;Miunchenas;Paroda/Festivalis;2012-05-25;"Dalyvauti pasaulinėje vandens valymo technologijų, atliekų šalinimo ir perdirbimo, žaliavų valdymo parodoje.";2012-05-06;2012-05-10;;1;Miroslavas;Monkevičius;"Tarybos narys";"Vilniaus miesto savivaldybės taryba"
6588;"Gruzija ";Tbilisis;;2012-05-25;"dalyvauti tarptautiniame savivaldos ekonominės plėtros forume.";2012-04-24;2012-04-26;;1;Artūras;Zuokas;Meras;Meras
6589;Vokietija;Štutgartas;;2012-05-25;"Dalyvauti tarptautinės organizacijos Europos miestų tinklo „Miestai vakams“ 6-ojoje metinėje narių konferencijoje.";2012-05-13;2012-05-15;;1;Violeta;Podolskaitė;"Tarybos narys";"Vilniaus miesto savivaldybės taryba"
6590;"Jungtinė Karalystė";Londonas;Kita;2012-05-25;"Aptarti turizmo skatinimo galimybes.";2012-05-09;2012-05-10;;1;"Rasa Adelė ";Razgaitis;"Mero patarėjas";"Mero patarėjai"
6590;"Jungtinė Karalystė";Londonas;Kita;2012-05-25;"Aptarti turizmo skatinimo galimybes.";2012-05-09;2012-05-10;;1;Artūras;Zuokas;Meras;Meras
6594;Lenkija;Gdanskas;;2012-05-25;"Dalyvauti Vilniaus ir Gdansko miestų savivaldybių forume.";2012-05-23;2012-05-27;;1;Valdas;Klimantavičius;"Administracijos direktorius";"Vilniaus miesto savivaldybės administracija"
6594;Lenkija;Gdanskas;;2012-05-25;"Dalyvauti Vilniaus ir Gdansko miestų savivaldybių forume.";2012-05-23;2012-05-27;;1;Gžegož;Sakson;"Tarybos narys";"Vilniaus miesto savivaldybės taryba"
6594;Lenkija;Gdanskas;;2012-05-25;"Dalyvauti Vilniaus ir Gdansko miestų savivaldybių forume.";2012-05-23;2012-05-27;;1;Natalija;Zagzina;"L. e. vedėjo pareigas";"Sporto skyrius"
6594;Lenkija;Gdanskas;;2012-05-25;"Dalyvauti Vilniaus ir Gdansko miestų savivaldybių forume.";2012-05-23;2012-05-27;;1;Bogdan;Monkevič;"Skyriaus vedėjo pavaduotojas";"Elektroninių idėjų skyrius"
6594;Lenkija;Gdanskas;;2012-05-25;"Dalyvauti Vilniaus ir Gdansko miestų savivaldybių forume.";2012-05-23;2012-05-27;;1;Sergej;Ursul;"Tarybos narys";"Vilniaus miesto savivaldybės taryba"
6594;Lenkija;Gdanskas;;2012-05-25;"Dalyvauti Vilniaus ir Gdansko miestų savivaldybių forume.";2012-05-23;2012-05-27;;1;Lina;Juškevičienė;"Skyriaus vedėjas";"Vaiko teisių apsaugos skyrius"
6594;Lenkija;Gdanskas;;2012-05-25;"Dalyvauti Vilniaus ir Gdansko miestų savivaldybių forume.";2012-05-23;2012-05-27;;1;Rūta;Matonienė;"Direktoriaus pavaduotojas";" Miesto plėtros departamentas"
6594;Lenkija;Gdanskas;;2012-05-25;"Dalyvauti Vilniaus ir Gdansko miestų savivaldybių forume.";2012-05-23;2012-05-27;;1;Jonas;Juodka;"Tarybos narys";"Vilniaus miesto savivaldybės taryba"
6594;Lenkija;Gdanskas;;2012-05-25;"Dalyvauti Vilniaus ir Gdansko miestų savivaldybių forume.";2012-05-23;2012-05-27;;1;Vitalija;Kliukienė;"Tarybos narys";"Vilniaus miesto savivaldybės taryba"
6594;Lenkija;Gdanskas;;2012-05-25;"Dalyvauti Vilniaus ir Gdansko miestų savivaldybių forume.";2012-05-23;2012-05-27;;1;Jaroslav;Kaminski;"Mero pavaduotojas";"Mero pavaduotojai"
6594;Lenkija;Gdanskas;;2012-05-25;"Dalyvauti Vilniaus ir Gdansko miestų savivaldybių forume.";2012-05-23;2012-05-27;;1;Rasa;Laiconienė;"Direktoriaus pavaduotojas";" Socialinių reikalų ir sveikatos departamentas"
6594;Lenkija;Gdanskas;;2012-05-25;"Dalyvauti Vilniaus ir Gdansko miestų savivaldybių forume.";2012-05-23;2012-05-27;;1;Jolanta;Misiulytė;"Vyriausiasis specialistas";"Vaiko teisių apsaugos skyrius"
6595;Ukraina;"Kamenecas Podolės";"Dvišalis bendradarbiavimas";2012-05-25;"Dalyvauti Mėlynųjų Vandenų mūšio 650-ųjų metinių minėjimo renginiuose ir pasirašyti miestų bendradarbiavimo memorandumą.";2012-05-18;2012-05-20;;1;Vytautas;Milėnas;"Tarybos narys";"Vilniaus miesto savivaldybės taryba"
6601;Lenkija;Gdanskas;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti Vilniaus ir Gdansko miestų savivaldybių forume.";2012-05-23;2012-05-27;;1;Vitalija;Kliukienė;"Tarybos narys";"Vilniaus miesto savivaldybės taryba"
6601;Lenkija;Gdanskas;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti Vilniaus ir Gdansko miestų savivaldybių forume.";2012-05-23;2012-05-27;;1;Sergej;Ursul;"Tarybos narys";"Vilniaus miesto savivaldybės taryba"
6601;Lenkija;Gdanskas;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti Vilniaus ir Gdansko miestų savivaldybių forume.";2012-05-23;2012-05-27;;1;Gžegož;Sakson;"Tarybos narys";"Vilniaus miesto savivaldybės taryba"
6601;Lenkija;Gdanskas;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti Vilniaus ir Gdansko miestų savivaldybių forume.";2012-05-23;2012-05-27;;1;Agata;Zavadska;"Vyriausiasis specialistas";"Tarptautinio bendradarbiavimo poskyris"
6601;Lenkija;Gdanskas;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti Vilniaus ir Gdansko miestų savivaldybių forume.";2012-05-23;2012-05-27;;1;Valdas;Klimantavičius;"Administracijos direktorius";"Vilniaus miesto savivaldybės administracija"
6601;Lenkija;Gdanskas;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti Vilniaus ir Gdansko miestų savivaldybių forume.";2012-05-23;2012-05-27;;1;Lina;Juškevičienė;"Skyriaus vedėjas";"Vaiko teisių apsaugos skyrius"
6601;Lenkija;Gdanskas;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti Vilniaus ir Gdansko miestų savivaldybių forume.";2012-05-23;2012-05-27;;1;Jaroslav;Kaminski;"Mero pavaduotojas";"Mero pavaduotojai"
6601;Lenkija;Gdanskas;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti Vilniaus ir Gdansko miestų savivaldybių forume.";2012-05-23;2012-05-27;;1;Natalija;Zagzina;"L. e. vedėjo pareigas";"Sporto skyrius"
6601;Lenkija;Gdanskas;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti Vilniaus ir Gdansko miestų savivaldybių forume.";2012-05-23;2012-05-27;;1;Bogdan;Monkevič;"Skyriaus vedėjo pavaduotojas";"Elektroninių idėjų skyrius"
6601;Lenkija;Gdanskas;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti Vilniaus ir Gdansko miestų savivaldybių forume.";2012-05-23;2012-05-27;;1;Jolanta;Misiulytė;"Vyriausiasis specialistas";"Vaiko teisių apsaugos skyrius"
6601;Lenkija;Gdanskas;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti Vilniaus ir Gdansko miestų savivaldybių forume.";2012-05-23;2012-05-27;;1;Rasa;Laiconienė;"Direktoriaus pavaduotojas";" Socialinių reikalų ir sveikatos departamentas"
6601;Lenkija;Gdanskas;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti Vilniaus ir Gdansko miestų savivaldybių forume.";2012-05-23;2012-05-27;;1;Jonas;Juodka;"Tarybos narys";"Vilniaus miesto savivaldybės taryba"
6601;Lenkija;Gdanskas;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti Vilniaus ir Gdansko miestų savivaldybių forume.";2012-05-23;2012-05-27;;1;Rūta;Matonienė;"Direktoriaus pavaduotojas";" Miesto plėtros departamentas"
6601;Lenkija;Gdanskas;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti Vilniaus ir Gdansko miestų savivaldybių forume.";2012-05-23;2012-05-27;;1;Vygintas;Jakas;Direktorius;" Finansų departamentas"
6602;Lenkija;Varšuva;"Dvišalis bendradarbiavimas";2012-07-02;"Nuvežti mero pavaduotoją Jaroslavą Kaminskį į susitikimu.";2012-06-28;2012-07-01;;1;Piotras;Karpovas;Vairuotojas;"Transporto poskyris"
6603;Vokietija;Berlynas;Projektas;2012-07-02;"Dalyvauti  įgyvendinant tarptautinį projektą „Bendraamžių  švietimas jaunimo politikos tema“.";2012-06-13;2012-06-14;;1;Jonas;Laniauskas;"Vyriausiasis specialistas";"Vilniaus miesto savivaldybės administracija"
6604;Lenkija;Poznanė;Kita;2012-07-02;"Nuvežti hip hopo grupę į Erfurtą.";2012-06-14;2012-06-14;;1;Stanislav;Januškevič;Vairuotojas;"Transporto poskyris"
6605;Vokietija;Erfurtas;Kita;2012-07-02;"Nuvežti hip hopo grupę į Erfurtą.";2012-06-15;2012-06-19;;1;Stanislav;Januškevič;Vairuotojas;"Transporto poskyris"
6606;Baltarusija;Maladečinas;Kita;2012-07-02;"Dalyvauti pirmajame Baltarusijos ir Lietuvos regioninio bendradarbiavimo forume.";2012-06-07;2012-06-09;;1;Žilvinas;Abaravičius;"Vyriausiasis specialistas";"Tarptautinio bendradarbiavimo poskyris"
6607;Prancūzija;Vičis;Projektas;2012-07-02;"Dalyvauti įgyvendinant projektą „Integruoto dalyko ir užsienio kalbos mokymosi bendrdajame ugdyme modelio diegimas“.";2012-06-30;2012-07-31;;1;Eugenijus;Manelis;*;"Švietimo įstaigos"
6608;Ispanija;Pamplonas;Projektas;2012-07-02;"Dalyvauti tarptautinės programos „Grudvig“ projekto „menas nugali stresą“ partnerių susitikime.";2012-06-10;2012-06-18;;1;Loreta;Marcinkevičienė;Direktorius;"BĮ Trakų Vokės bendruomenės kultūros centras "
6609;"Jungtinė Karalystė";Londonas;Paroda/Festivalis;2012-07-02;"Dalyvauti tarptautinėje turizmo parodoje „City Fair 2012“.";2012-06-24;2012-06-26;;1;Nijolė;Beliukevičienė;Vedėjas;"Turizmo skyrius"
6610;Vokietija;Erfurtas;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti renginiuose, skirtuose Erfurto ir Vilniaus miestų bendradarbiavimui.";2012-06-14;2012-06-19;;1;Stanislav;Gorbunov;šokėjas;"Naujosios Vilnios kultūros centras"
6610;Vokietija;Erfurtas;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti renginiuose, skirtuose Erfurto ir Vilniaus miestų bendradarbiavimui.";2012-06-14;2012-06-19;;1;Janas;Suchodolskis;šokėjas;"Naujosios Vilnios kultūros centras"
6610;Vokietija;Erfurtas;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti renginiuose, skirtuose Erfurto ir Vilniaus miestų bendradarbiavimui.";2012-06-14;2012-06-19;;1;Valdemar;Lukoit;šakėjas;"Naujosios Vilnios kultūros centras"
6610;Vokietija;Erfurtas;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti renginiuose, skirtuose Erfurto ir Vilniaus miestų bendradarbiavimui.";2012-06-14;2012-06-19;;1;Matiej;Bubelis;šokėjas;"Naujosios Vilnios kultūros centras"
6610;Vokietija;Erfurtas;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti renginiuose, skirtuose Erfurto ir Vilniaus miestų bendradarbiavimui.";2012-06-14;2012-06-19;;1;Andrėjus;Viazininis;šokėjas;"Naujosios Vilnios kultūros centras"
6610;Vokietija;Erfurtas;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti renginiuose, skirtuose Erfurto ir Vilniaus miestų bendradarbiavimui.";2012-06-14;2012-06-19;;1;Jaroslav;Makovskij;šokėjas;"Naujosios Vilnios kultūros centras"
6610;Vokietija;Erfurtas;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti renginiuose, skirtuose Erfurto ir Vilniaus miestų bendradarbiavimui.";2012-06-14;2012-06-19;;1;"Oksana ";Treščenko;Direktorius;"BĮ Naujosios Vilnios kultūros centras"
6610;Vokietija;Erfurtas;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti renginiuose, skirtuose Erfurto ir Vilniaus miestų bendradarbiavimui.";2012-06-14;2012-06-19;;1;Mariuška;Barčikovskij;šokėjas;"Naujosios Vilnios kultūros centras"
6611;Vokietija;Kylis;Kita;2012-07-02;"Dalyvauti tarptautiniame miestų forume ir kultūros festivalyje.";2012-06-15;2012-06-18;;1;Lina;Visockienė;"Vyriausiasis specialistas";"Tarptautinio bendradarbiavimo poskyris"
6612;;;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti renginiuose „vilniaus dienos Sankt Peterburge 2012“.";2012-06-16;2012-06-19;;1;Audronė;Kraštinaitienė;"Vedėjo pavaduotojas";"Užsienio ryšių skyrius"
6612;;;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti renginiuose „vilniaus dienos Sankt Peterburge 2012“.";2012-06-16;2012-06-19;;1;Artūras;Zuokas;Meras;Meras
6612;;;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti renginiuose „vilniaus dienos Sankt Peterburge 2012“.";2012-06-16;2012-06-19;;1;"Rasa Adelė ";Razgaitis;"Mero patarėjas";"Mero patarėjai"
6612;;;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti renginiuose „vilniaus dienos Sankt Peterburge 2012“.";2012-06-16;2012-06-19;;1;Virginijus;Dastikas;"Tarybos sekretorius";"Tarybos sekretorius"
6612;;;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti renginiuose „vilniaus dienos Sankt Peterburge 2012“.";2012-06-16;2012-06-19;;1;Viktor;Balakin;"Tarybos narys";"Vilniaus miesto savivaldybės taryba"
6612;;;"Dvišalis bendradarbiavimas";2012-07-02;"Dalyvauti renginiuose „vilniaus dienos Sankt Peterburge 2012“.";2012-06-16;2012-06-19;;1;Vitalija;Kliukienė;"Tarybos narys";"Vilniaus miesto savivaldybės taryba"
